customer_id,first_name,last_name,email,transaction_activity,customer_preference
Otua995,Frank,Mason,grantgeorge@example.org,withdrawal,website
Otua760,Zachary,Long,david99@example.com,withdrawal,app
Otua201,Kenneth,Skinner,npatterson@example.net,withdrawal,website
Otua579,Janet,Cole,katherinenorris@example.org,deposit,website
Otua166,Michelle,Krueger,barneselijah@example.net,deposit,website
Otua950,Walter,Mitchell,mdavis@example.org,withdrawal,website
Otua298,Kayla,Schneider,mmorgan@example.net,withdrawal,website
Otua970,Alan,Moore,kyle31@example.net,deposit,app
Otua219,Andrew,Owen,ericfuller@example.net,deposit,app
Otua079,Tina,Mills,joemiller@example.net,deposit,website
Otua190,Jeffrey,Smith,orandolph@example.org,withdrawal,app
Otua819,Alexandra,Lambert,christina33@example.net,deposit,app
Otua105,Pamela,Murphy,kristi66@example.org,deposit,website
Otua366,Jennifer,Johnson,mclaughlinmisty@example.net,deposit,website
Otua018,Kristin,Collins,badkins@example.org,withdrawal,app
Otua989,Andrea,Rodriguez,aweber@example.com,withdrawal,app
Otua129,Gary,Jimenez,gcharles@example.net,withdrawal,website
Otua278,Gina,Howard,snorman@example.org,withdrawal,app
Otua919,Carla,Richardson,todd49@example.com,withdrawal,website
Otua003,John,Thomas,jacob46@example.net,deposit,website
Otua999,Ryan,Taylor,mcbridemelissa@example.com,withdrawal,website
Otua699,Joseph,Pierce,bishopjohn@example.com,deposit,website
Otua896,Jennifer,Black,walkerjames@example.net,deposit,app
Otua990,Sandra,Zimmerman,jay12@example.org,deposit,website
Otua998,Katie,Reyes,mduran@example.com,deposit,app
Otua399,Amanda,Rivera,tiffanyperry@example.org,deposit,app
Otua021,Brittany,Kelly,leeerika@example.net,withdrawal,website
Otua669,Jessica,Black,bradleyblake@example.org,withdrawal,app
Otua130,Tiffany,Brown,tlucas@example.com,withdrawal,website
Otua659,Sabrina,Kirk,casey94@example.org,withdrawal,website
Otua070,Carl,Montoya,joeweber@example.net,deposit,website
Otua109,William,Moody,ncohen@example.com,withdrawal,website
Otua097,Karen,Smith,david21@example.com,deposit,app
Otua986,David,Levine,matthewosborn@example.net,withdrawal,app
Otua391,Victoria,Russell,jennifer72@example.com,withdrawal,app
Otua100,Rebecca,Harrison,proberts@example.net,withdrawal,app
Otua590,Jennifer,Adams,dicksonjeffrey@example.net,deposit,website
Otua296,Michael,Johnson,andersonmichael@example.net,withdrawal,app
Otua990,Jennifer,Herrera,anthony99@example.com,deposit,website
Otua682,Renee,King,jamesnelson@example.com,withdrawal,app
Otua791,Lynn,Ray,ucohen@example.com,withdrawal,app
Otua089,Jennifer,Harmon,robertthompson@example.com,deposit,website
Otua628,Andre,Price,barrymartinez@example.org,deposit,app
Otua392,Wendy,Gonzalez,marisa09@example.com,withdrawal,website
Otua176,Kathleen,Crawford,bradfordtony@example.org,deposit,website
Otua938,Sarah,Hill,williamsonlinda@example.com,withdrawal,app
Otua720,Katherine,Thomas,vancejessica@example.org,withdrawal,app
Otua959,Ian,Jefferson,beth29@example.com,withdrawal,app
Otua706,Tyler,Vasquez,jasonrogers@example.org,withdrawal,website
Otua630,Alexandria,Evans,wallerbrian@example.com,deposit,website
Otua930,Carly,Love,johnsonlouis@example.net,withdrawal,app
Otua320,Timothy,Willis,marycooper@example.net,deposit,website
Otua950,Brandon,Ramirez,yvalencia@example.com,withdrawal,website
Otua370,Derrick,Bowen,markpeterson@example.com,deposit,app
Otua909,Joel,Frank,douglas41@example.net,deposit,app
Otua101,Ashley,Sloan,molinajamie@example.com,withdrawal,app
Otua295,Valerie,Ortega,ryan59@example.net,withdrawal,website
Otua576,Miguel,Evans,mia04@example.com,withdrawal,app
Otua726,Anthony,Meyer,jacob39@example.org,deposit,app
Otua603,Stephen,Maxwell,xfuentes@example.org,withdrawal,website
Otua828,Crystal,Skinner,vbrown@example.org,deposit,app
Otua700,Angel,Cummings,phambetty@example.net,deposit,website
Otua699,Savannah,Sullivan,yrosales@example.com,withdrawal,app
Otua822,Emma,Bolton,ipatterson@example.org,deposit,website
Otua990,Veronica,Harris,glawrence@example.org,deposit,website
Otua599,Anna,Martin,amyers@example.com,deposit,website
Otua355,Lindsey,Spears,brooksmichele@example.net,deposit,app
Otua736,Andrea,Wilkins,adriancarlson@example.net,deposit,website
Otua867,Rachel,Marquez,mariawilliams@example.net,deposit,app
Otua829,James,Johnson,griffingary@example.com,withdrawal,app
Otua033,Donald,Travis,elizabethbonilla@example.org,withdrawal,website
Otua000,Jesus,Reeves,jennifer07@example.com,deposit,website
Otua771,Billy,Harper,cynthia47@example.org,deposit,website
Otua298,Amy,Ferguson,vcarney@example.com,deposit,app
Otua889,Sarah,Mills,ijohnson@example.net,deposit,app
Otua576,Nicole,Moore,jenniferleach@example.net,withdrawal,website
Otua100,Nicole,Barker,nicolehodge@example.com,deposit,website
Otua231,Madeline,Gonzalez,philipmitchell@example.org,withdrawal,app
Otua010,Scott,Newman,bcruz@example.com,deposit,website
Otua602,Molly,Chambers,jacobfrench@example.com,deposit,website
Otua095,Philip,Brown,christopherparker@example.com,deposit,website
Otua630,Connor,Moran,hernandeztiffany@example.net,deposit,website
Otua953,Jason,Cisneros,jamesnguyen@example.org,withdrawal,website
Otua539,Meredith,Brown,qanderson@example.com,deposit,app
Otua022,Louis,Barron,xcantrell@example.org,withdrawal,website
Otua093,Stephanie,Johnson,michaellopez@example.org,withdrawal,app
Otua025,Daniel,Salazar,ldavis@example.net,deposit,app
Otua523,Matthew,Frazier,kimberly98@example.net,deposit,website
Otua989,Walter,Hooper,quinnbarbara@example.net,deposit,website
Otua799,Stephanie,Copeland,jtaylor@example.org,withdrawal,app
Otua965,Blake,Garcia,lucasharold@example.org,deposit,website
Otua580,Wanda,Mason,bherring@example.org,deposit,app
Otua905,Ryan,Berry,barbara88@example.net,deposit,app
Otua775,Billy,Bates,simonjoshua@example.net,deposit,app
Otua928,Edward,Simon,abigailwilliams@example.com,deposit,app
Otua302,David,Howell,robbinscassandra@example.org,deposit,website
Otua903,Charlene,Walsh,rebecca06@example.org,withdrawal,app
Otua005,Donna,Dodson,gpowers@example.net,withdrawal,app
Otua620,Tina,Reid,connerwilliam@example.com,deposit,website
Otua795,Emily,Garcia,tony99@example.net,withdrawal,app
Otua553,Matthew,Lopez,bryanbrent@example.org,withdrawal,app
Otua919,Jason,Black,shepherdteresa@example.net,withdrawal,app
Otua299,Daniel,Schaefer,afoster@example.net,withdrawal,app
Otua500,Steve,Moore,eduardorice@example.org,deposit,website
Otua518,Rachel,Tapia,johnjones@example.com,deposit,app
Otua690,Daniel,Le,tracy36@example.com,deposit,website
Otua598,Wayne,Nelson,sherri25@example.net,deposit,app
Otua675,Derek,Hernandez,cindy73@example.net,withdrawal,website
Otua359,Meghan,Cooper,smaxwell@example.org,deposit,website
Otua959,Adriana,Ferrell,brownwilliam@example.org,withdrawal,app
Otua212,Cheryl,Boyd,michaelwilson@example.org,withdrawal,app
Otua799,James,Kemp,jeremy04@example.net,deposit,website
Otua209,Douglas,Jones,christopher03@example.net,withdrawal,app
Otua282,Jennifer,Shaw,sdrake@example.net,deposit,website
Otua010,Andrew,Torres,patricia36@example.org,withdrawal,app
Otua592,Megan,Williams,jonathanarnold@example.org,withdrawal,app
Otua509,Chad,Good,ernestdiaz@example.com,withdrawal,app
Otua621,Richard,Murphy,stephensclaudia@example.com,withdrawal,website
Otua838,Walter,Mcbride,peterhopkins@example.net,deposit,website
Otua190,George,Schroeder,arich@example.com,deposit,website
Otua322,David,Perez,nwalker@example.com,deposit,website
Otua927,Devon,Bailey,coletracy@example.com,withdrawal,app
Otua873,Krista,Sandoval,michaelthompson@example.com,withdrawal,website
Otua969,Donna,Reyes,nathanfischer@example.org,deposit,app
Otua817,Francisco,Robinson,kevinwilliams@example.com,deposit,app
Otua210,Jessica,Parks,francojames@example.com,withdrawal,app
Otua001,Julia,Anthony,sandramorton@example.com,withdrawal,app
Otua111,Tina,Kidd,hlane@example.org,deposit,website
Otua757,Laura,Walter,bbrooks@example.org,withdrawal,website
Otua162,John,Garcia,wrightbeth@example.com,withdrawal,app
Otua992,Joseph,Campbell,brittanyrivera@example.com,withdrawal,website
Otua395,Christopher,Anderson,james67@example.org,withdrawal,website
Otua033,Kevin,Banks,nhayes@example.org,deposit,app
Otua812,Nancy,Townsend,mmcclain@example.net,deposit,website
Otua859,Jaime,Fox,jamie38@example.org,withdrawal,website
Otua966,Kelli,Proctor,bdavis@example.com,withdrawal,app
Otua799,Karen,Figueroa,warrenchristopher@example.org,deposit,website
Otua361,Barbara,Martinez,perrylinda@example.org,withdrawal,website
Otua711,Sharon,Collins,kristyross@example.org,deposit,website
Otua760,Jennifer,Lopez,tmendoza@example.com,withdrawal,app
Otua970,Christopher,Ayers,colemanjesus@example.org,withdrawal,website
Otua572,Sharon,Ruiz,chasekrystal@example.net,deposit,website
Otua112,Stephanie,Cook,smithmark@example.net,withdrawal,website
Otua971,Martin,Chung,jimenezjavier@example.com,deposit,app
Otua969,Christine,Bolton,danielle32@example.net,deposit,website
Otua133,Mary,Sharp,herrerapatricia@example.com,deposit,app
Otua933,Lindsey,Jones,samantha60@example.net,withdrawal,website
Otua358,Tony,Ball,walter08@example.net,withdrawal,website
Otua097,Michelle,Rogers,stephaniegreene@example.com,deposit,app
Otua791,Amanda,Wiggins,gonzalezwilliam@example.net,withdrawal,app
Otua399,John,Perez,beckerjacqueline@example.org,withdrawal,website
Otua290,Zoe,Norton,joseph98@example.com,withdrawal,website
Otua259,Robert,Johnson,hmiles@example.net,deposit,app
Otua509,Cole,Jones,katrina07@example.com,withdrawal,website
Otua799,Eric,Watson,thomasdiane@example.com,deposit,website
Otua970,Jennifer,Lane,margaretsuarez@example.com,deposit,website
Otua890,Michael,Patterson,dparks@example.com,deposit,app
Otua989,Alyssa,Flores,kristin37@example.org,withdrawal,website
Otua520,Mary,Short,benjaminmolina@example.com,deposit,app
Otua899,Gregory,Golden,thomas45@example.org,withdrawal,app
Otua900,Jacob,Berg,kingtara@example.com,deposit,website
Otua026,Stephanie,Meza,bernard54@example.net,deposit,app
Otua807,Matthew,Patrick,vhartman@example.org,withdrawal,website
Otua995,Brittany,Simmons,lawrencetaylor@example.net,deposit,website
Otua089,David,Saunders,alexisterry@example.com,withdrawal,website
Otua720,Jennifer,Downs,mcdonaldpatricia@example.com,withdrawal,app
Otua152,Lori,Washington,salinaskathy@example.com,deposit,app
Otua900,Kenneth,Sanders,whitneyruben@example.com,deposit,website
Otua889,Linda,Vega,vjones@example.org,deposit,app
Otua690,Willie,Salazar,hallcrystal@example.org,withdrawal,website
Otua098,Michael,Pennington,kruegerandrew@example.net,deposit,website
Otua692,Alexandria,Davis,kyle60@example.net,deposit,website
Otua129,David,Flores,blara@example.com,deposit,app
Otua012,Jason,Collins,lorithompson@example.org,withdrawal,website
Otua165,Jason,Patton,cindy04@example.com,deposit,website
Otua909,Elizabeth,Hernandez,brittany16@example.net,withdrawal,app
Otua819,Lisa,Johnson,kimberly19@example.com,deposit,website
Otua008,Robert,Hutchinson,vmiddleton@example.org,withdrawal,app
Otua639,Peggy,Palmer,robinbarker@example.com,withdrawal,website
Otua006,Matthew,Garcia,olsenashley@example.net,withdrawal,website
Otua096,Adrienne,Browning,sarahwoodward@example.com,deposit,app
Otua369,Jeffrey,Young,ewhitaker@example.com,deposit,website
Otua059,Jeffrey,Rogers,jodistrickland@example.net,deposit,app
Otua900,Erica,Wright,zsolomon@example.net,withdrawal,app
Otua871,Candace,Ellis,anthonywest@example.net,withdrawal,website
Otua857,Anne,Wallace,christinaware@example.com,withdrawal,app
Otua210,Sean,Perez,mariecarney@example.net,withdrawal,app
Otua900,Steven,Pugh,hunterelizabeth@example.net,deposit,website
Otua232,Randall,Shelton,kenneth55@example.com,deposit,website
Otua733,Amanda,Lang,davisblake@example.net,withdrawal,website
Otua069,Jody,Erickson,morrisedward@example.net,withdrawal,website
Otua951,Alyssa,Lopez,jacobgomez@example.com,withdrawal,website
Otua291,Anthony,Jackson,wendymeadows@example.org,deposit,app
Otua987,Michael,Farmer,nwilliams@example.net,withdrawal,website
Otua999,Jessica,Sullivan,james87@example.org,deposit,website
Otua205,Rebecca,Butler,matthew70@example.com,deposit,website
Otua000,Christina,King,russellbrenda@example.com,withdrawal,website
Otua920,Richard,Wilson,linda99@example.com,deposit,website
Otua538,Derrick,Hernandez,suegarcia@example.net,deposit,app
Otua110,Brandon,Price,kristin36@example.org,withdrawal,app
Otua331,Autumn,Howard,anthonybecker@example.net,deposit,app
Otua690,Emily,Johnson,leonardcaitlin@example.net,withdrawal,website
Otua076,William,Moore,henrystephen@example.org,withdrawal,website
Otua519,Heather,Chen,ferrellandrea@example.org,withdrawal,app
Otua629,Brenda,Nelson,emily39@example.com,deposit,app
Otua223,Christopher,Mueller,jill82@example.org,withdrawal,app
Otua969,Kathryn,Freeman,bhenry@example.net,withdrawal,website
Otua033,Dylan,Townsend,jennifer94@example.com,withdrawal,app
Otua139,Teresa,Johnson,reedsusan@example.com,deposit,app
Otua793,Timothy,Irwin,glenda40@example.net,deposit,website
Otua995,Jose,Weaver,rodriguezadam@example.net,deposit,website
Otua906,Susan,Mack,jonesbonnie@example.com,withdrawal,website
Otua039,Tiffany,Powell,jason84@example.org,withdrawal,website
Otua969,Angela,Dickerson,brewerwilliam@example.com,withdrawal,website
Otua925,Ann,Moran,anitalewis@example.net,withdrawal,website
Otua096,Philip,Arnold,john84@example.com,withdrawal,website
Otua588,Matthew,Campbell,hillmatthew@example.com,deposit,app
Otua112,Thomas,Green,huangtoni@example.net,withdrawal,app
Otua705,Jason,Lamb,martinangela@example.com,deposit,website
Otua510,Tracy,Lee,stoutrobert@example.org,deposit,website
Otua005,Brittany,Roberts,saraanderson@example.com,deposit,website
Otua977,Sydney,Curry,megankelly@example.net,deposit,website
Otua608,Katherine,Fuller,ssmith@example.com,deposit,website
Otua875,Donna,Johnson,linda43@example.net,deposit,app
Otua783,Maureen,Castillo,melissa24@example.org,withdrawal,website
Otua997,Ian,Jefferson,brittany87@example.org,withdrawal,app
Otua969,Andrew,Pierce,waltersmichael@example.org,withdrawal,app
Otua115,Samantha,Lopez,dianabaldwin@example.com,withdrawal,website
Otua967,James,Garner,kfowler@example.org,deposit,app
Otua519,Christopher,Washington,htucker@example.net,withdrawal,website
Otua379,Julie,Owens,david40@example.org,deposit,website
Otua503,Sandra,Newton,pennyyoung@example.net,deposit,app
Otua008,Kristen,Horton,vaughnheather@example.com,deposit,website
Otua096,Richard,Guerrero,uhudson@example.org,withdrawal,website
Otua229,Vanessa,Young,stacyhampton@example.org,withdrawal,website
Otua303,Anthony,Murray,stephenholmes@example.org,withdrawal,website
Otua158,Leslie,Thornton,rosejohn@example.org,withdrawal,app
Otua702,Amber,Garcia,lspears@example.org,deposit,website
Otua053,Michael,Sanchez,ineal@example.net,withdrawal,app
Otua090,Alexandra,Fitzpatrick,william00@example.org,withdrawal,website
Otua797,David,Callahan,whiterenee@example.com,withdrawal,app
Otua921,Lauren,Shah,kelliestevens@example.net,withdrawal,website
Otua196,Kyle,Orozco,scott72@example.net,deposit,website
Otua525,Kevin,Pennington,shaun14@example.net,withdrawal,website
Otua929,Austin,Burton,gwalker@example.com,withdrawal,website
Otua190,Stephanie,Carroll,hernandezbrittany@example.com,withdrawal,website
Otua000,Erica,Sanchez,tyler98@example.com,withdrawal,website
Otua176,Richard,Miller,colenathaniel@example.org,withdrawal,app
Otua928,Tammy,Martin,jonathan29@example.net,withdrawal,app
Otua887,Jennifer,Peterson,gonzalezwalter@example.org,withdrawal,app
Otua708,Amy,Perez,lorimiller@example.com,withdrawal,app
Otua796,Robert,Harmon,michelle38@example.org,withdrawal,website
Otua599,John,Norman,seanking@example.org,deposit,website
Otua799,Jessica,Miller,jeffrey76@example.org,withdrawal,app
Otua330,Monica,Hardy,kayla06@example.com,deposit,app
Otua298,Brad,Rodriguez,phill@example.com,deposit,app
Otua862,Keith,Klein,jenny14@example.org,deposit,app
Otua990,Wendy,Bowen,herrerasherry@example.org,deposit,app
Otua919,Jennifer,Davis,joshua38@example.net,deposit,app
Otua910,Samuel,Jones,janice72@example.net,deposit,website
Otua955,Mark,Cruz,jjackson@example.org,deposit,app
Otua959,Michael,Ball,qmartin@example.org,withdrawal,app
Otua619,Paul,Santos,wschultz@example.com,deposit,website
Otua800,Karen,Coffey,manncolleen@example.org,deposit,app
Otua392,Robin,Rodriguez,dmoore@example.org,withdrawal,website
Otua211,Jason,Cameron,reneehoward@example.org,deposit,website
Otua620,Bryan,Kennedy,rvance@example.com,deposit,app
Otua939,Kenneth,Pacheco,ryanrobbins@example.org,deposit,app
Otua209,Jennifer,Banks,timothysummers@example.org,withdrawal,app
Otua537,Frank,Palmer,andersonvalerie@example.net,deposit,app
Otua366,Michael,Tanner,osmith@example.com,deposit,app
Otua939,Daniel,Barnes,evan64@example.com,deposit,website
Otua863,Shawn,Nguyen,melindaolson@example.net,withdrawal,app
Otua809,Tracy,Ramirez,haley65@example.net,withdrawal,app
Otua013,Brittany,Hill,eugenerodriguez@example.org,deposit,website
Otua828,Adam,White,marymitchell@example.net,deposit,website
Otua262,Margaret,Mitchell,ashley06@example.net,withdrawal,app
Otua206,Lisa,Lester,ashleyrobinson@example.com,deposit,app
Otua695,Erica,Sheppard,robin86@example.com,withdrawal,app
Otua902,Andrea,Park,callison@example.net,deposit,app
Otua302,Keith,Taylor,taylor15@example.net,withdrawal,app
Otua812,Kaylee,Shannon,brittany61@example.com,deposit,website
Otua959,Brian,Jimenez,connieshaw@example.net,withdrawal,app
Otua957,Tamara,Rogers,ashleynavarro@example.net,deposit,app
Otua970,James,Arnold,thomasreyes@example.net,deposit,website
Otua799,Samuel,Richardson,davidvasquez@example.com,withdrawal,app
Otua359,Randy,Roach,djordan@example.net,deposit,website
Otua697,Michael,Flynn,caseybartlett@example.com,withdrawal,website
Otua900,Lauren,Howard,allisonmorrison@example.net,deposit,app
Otua670,Stephanie,Smith,manuel46@example.net,deposit,app
Otua779,Justin,Jordan,angelica58@example.org,deposit,website
Otua380,Mark,Wall,buchananamanda@example.com,withdrawal,website
Otua250,Tristan,Leblanc,melody11@example.org,deposit,website
Otua591,Lucas,Adams,hesslaura@example.net,withdrawal,website
Otua809,Robert,Baxter,nataliecross@example.org,deposit,app
